date,value,category,region,provider,service,is_anomaly
2026-02-22,7.7,storage,eu-west-2,gcp,cloud_storage,0
2026-02-22,4.88,storage,eu-central-1,aws,s3,0
2026-02-22,4.77,storage,eu-central-1,aws,efs,0
2026-02-22,3.16,storage,eu-central-1,gcp,cloud_storage,0
2026-02-22,11.98,network,eu-west-2,aws,cloudfront,0
2026-02-22,1.71,network,eu-west-2,aws,nat_gateway,0
2026-02-22,8.42,network,eu-west-2,aws,vpc_endpoints,0
2026-02-22,5.68,network,eu-west-2,gcp,cloud_cdn,0
2026-02-22,1.55,network,eu-west-2,gcp,cloud_nat,0
2026-02-22,1.09,network,eu-central-1,aws,cloudfront,0
2026-02-22,6.63,network,eu-central-1,aws,nat_gateway,0
2026-02-22,1.34,network,eu-central-1,aws,vpc_endpoints,0
2026-02-22,1.98,network,eu-central-1,gcp,cloud_cdn,0
2026-02-22,0.98,network,eu-central-1,gcp,cloud_nat,0
2026-02-23,31.72,compute,eu-west-2,aws,ec2,0
2026-02-23,31.92,compute,eu-west-2,aws,eks,0
2026-02-23,9.21,compute,eu-west-2,aws,lambda,0
2026-02-23,10.12,compute,eu-west-2,gcp,compute_engine,0
2026-02-23,3.25,compute,eu-west-2,gcp,gke,0
2026-02-23,8.82,compute,eu-west-2,gcp,cloud_run,0
2026-02-23,12.11,compute,eu-central-1,aws,ec2,0
2026-02-23,14.76,compute,eu-central-1,aws,eks,0
2026-02-23,5.33,compute,eu-central-1,aws,lambda,0
2026-02-23,4.17,compute,eu-central-1,gcp,compute_engine,0
2026-02-23,4.31,compute,eu-central-1,gcp,gke,0
2026-02-23,1.33,compute,eu-central-1,gcp,cloud_run,0
2026-02-23,14.68,storage,eu-west-2,aws,s3,0
2026-02-23,15.29,storage,eu-west-2,aws,efs,0
2026-02-23,9.13,storage,eu-west-2,gcp,cloud_storage,0
2026-02-23,12.73,storage,eu-central-1,aws,s3,0
2026-02-23,0.51,storage,eu-central-1,aws,efs,0
2026-02-23,4.03,storage,eu-central-1,gcp,cloud_storage,0
2026-02-23,3.32,network,eu-west-2,aws,cloudfront,0
2026-02-23,3.54,network,eu-west-2,aws,nat_gateway,0
2026-02-23,10.41,network,eu-west-2,aws,vpc_endpoints,0
2026-02-23,3.48,network,eu-west-2,gcp,cloud_cdn,0
2026-02-23,1.78,network,eu-west-2,gcp,cloud_nat,0
2026-02-23,3.74,network,eu-central-1,aws,cloudfront,0
2026-02-23,2.11,network,eu-central-1,aws,nat_gateway,0
2026-02-23,1.79,network,eu-central-1,aws,vpc_endpoints,0
2026-02-23,1.3,network,eu-central-1,gcp,cloud_cdn,0
2026-02-23,1.02,network,eu-central-1,gcp,cloud_nat,0
2026-02-24,21.3,compute,eu-west-2,aws,ec2,0
2026-02-24,18.69,compute,eu-west-2,aws,eks,0
2026-02-24,34.3,compute,eu-west-2,aws,lambda,0
2026-02-24,10.32,compute,eu-west-2,gcp,compute_engine,0
2026-02-24,9.24,compute,eu-west-2,gcp,gke,0
2026-02-24,2.31,compute,eu-west-2,gcp,cloud_run,0
2026-02-24,12.27,compute,eu-central-1,aws,ec2,0
2026-02-24,13.44,compute,eu-central-1,aws,eks,0
2026-02-24,6.11,compute,eu-central-1,aws,lambda,0
2026-02-24,5.77,compute,eu-central-1,gcp,compute_engine,0
2026-02-24,1.41,compute,eu-central-1,gcp,gke,0
2026-02-24,2.19,compute,eu-central-1,gcp,cloud_run,0
2026-02-24,17.57,storage,eu-west-2,aws,s3,0
2026-02-24,8.42,storage,eu-west-2,aws,efs,0
2026-02-24,7.66,storage,eu-west-2,gcp,cloud_storage,0
2026-02-24,7.75,storage,eu-central-1,aws,s3,0
2026-02-24,3.38,storage,eu-central-1,aws,efs,0
2026-02-24,3.28,storage,eu-central-1,gcp,cloud_storage,0
2026-02-24,10.73,network,eu-west-2,aws,cloudfront,0
2026-02-24,2.04,network,eu-west-2,aws,nat_gateway,0
2026-02-24,11.3,network,eu-west-2,aws,vpc_endpoints,0
2026-02-24,3.82,network,eu-west-2,gcp,cloud_cdn,0
2026-02-24,3.27,network,eu-west-2,gcp,cloud_nat,0
2026-02-24,3.09,network,eu-central-1,aws,cloudfront,0
2026-02-24,6.52,network,eu-central-1,aws,nat_gateway,0
2026-02-24,0.7,network,eu-central-1,aws,vpc_endpoints,0
2026-02-24,1.59,network,eu-central-1,gcp,cloud_cdn,0
2026-02-24,1.45,network,eu-central-1,gcp,cloud_nat,0
2026-02-25,28.54,compute,eu-west-2,aws,ec2,0
2026-02-25,38.29,compute,eu-west-2,aws,eks,0
2026-02-25,13.29,compute,eu-west-2,aws,lambda,0
2026-02-25,5.82,compute,eu-west-2,gcp,compute_engine,0
2026-02-25,12.76,compute,eu-west-2,gcp,gke,0
2026-02-25,3.24,compute,eu-west-2,gcp,cloud_run,0
2026-02-25,14.62,compute,eu-central-1,aws,ec2,0
2026-02-25,15.77,compute,eu-central-1,aws,eks,0
2026-02-25,0.82,compute,eu-central-1,aws,lambda,0
2026-02-25,3.41,compute,eu-central-1,gcp,compute_engine,0
2026-02-25,1.1,compute,eu-central-1,gcp,gke,0
2026-02-25,3.99,compute,eu-central-1,gcp,cloud_run,0
2026-02-25,15.05,storage,eu-west-2,aws,s3,0
2026-02-25,13.64,storage,eu-west-2,aws,efs,0
2026-02-25,7.82,storage,eu-west-2,gcp,cloud_storage,0
2026-02-25,3.16,storage,eu-central-1,aws,s3,0
2026-02-25,8.02,storage,eu-central-1,aws,efs,0
2026-02-25,3.04,storage,eu-central-1,gcp,cloud_storage,0
2026-02-25,13.59,network,eu-west-2,aws,cloudfront,0
2026-02-25,2.89,network,eu-west-2,aws,nat_gateway,0
2026-02-25,2.33,network,eu-west-2,aws,vpc_endpoints,0
2026-02-25,0.32,network,eu-west-2,gcp,cloud_cdn,0
2026-02-25,4.8,network,eu-west-2,gcp,cloud_nat,0
2026-02-25,1.22,network,eu-central-1,aws,cloudfront,0
2026-02-25,0.5,network,eu-central-1,aws,nat_gateway,0
2026-02-25,5.6,network,eu-central-1,aws,vpc_endpoints,0
2026-02-25,1.5,network,eu-central-1,gcp,cloud_cdn,0
2026-02-25,0.49,network,eu-central-1,gcp,cloud_nat,0
2026-02-26,21.89,compute,eu-west-2,aws,ec2,0
2026-02-26,28.07,compute,eu-west-2,aws,eks,0
2026-02-26,28.15,compute,eu-west-2,aws,lambda,0
2026-02-26,5.2,compute,eu-west-2,gcp,compute_engine,0
2026-02-26,7.56,compute,eu-west-2,gcp,gke,0
2026-02-26,11.14,compute,eu-west-2,gcp,cloud_run,0
2026-02-26,3.31,compute,eu-central-1,aws,ec2,0
2026-02-26,4.37,compute,eu-central-1,aws,eks,0
2026-02-26,22.85,compute,eu-central-1,aws,lambda,0
2026-02-26,3.02,compute,eu-central-1,gcp,compute_engine,0
2026-02-26,5.06,compute,eu-central-1,gcp,gke,0
2026-02-26,1.27,compute,eu-central-1,gcp,cloud_run,0
2026-02-26,13.26,storage,eu-west-2,aws,s3,0
2026-02-26,15.05,storage,eu-west-2,aws,efs,0
2026-02-26,8.66,storage,eu-west-2,gcp,cloud_storage,0
2026-02-26,6.87,storage,eu-central-1,aws,s3,0
2026-02-26,4.19,storage,eu-central-1,aws,efs,0
2026-02-26,3.38,storage,eu-central-1,gcp,cloud_storage,0
2026-02-26,10.06,network,eu-west-2,aws,cloudfront,0
2026-02-26,7.31,network,eu-west-2,aws,nat_gateway,0
2026-02-26,2.87,network,eu-west-2,aws,vpc_endpoints,0
2026-02-26,3.24,network,eu-west-2,gcp,cloud_cdn,0
2026-02-26,2.95,network,eu-west-2,gcp,cloud_nat,0
2026-02-26,2.27,network,eu-central-1,aws,cloudfront,0
2026-02-26,2.6,network,eu-central-1,aws,nat_gateway,0
2026-02-26,3.04,network,eu-central-1,aws,vpc_endpoints,0
2026-02-26,1.45,network,eu-central-1,gcp,cloud_cdn,0
2026-02-26,0.97,network,eu-central-1,gcp,cloud_nat,0
2026-02-27,99.41,compute,eu-west-2,aws,ec2,1
2026-02-27,2.24,compute,eu-west-2,aws,eks,1
2026-02-27,48.52,compute,eu-west-2,aws,lambda,1
2026-02-27,0.81,compute,eu-west-2,gcp,compute_engine,1
2026-02-27,18.1,compute,eu-west-2,gcp,gke,1
2026-02-27,24.74,compute,eu-west-2,gcp,cloud_run,1
2026-02-27,36.97,compute,eu-central-1,aws,ec2,1
2026-02-27,16.62,compute,eu-central-1,aws,eks,1
2026-02-27,9.64,compute,eu-central-1,aws,lambda,1
2026-02-27,8.08,compute,eu-central-1,gcp,compute_engine,1
2026-02-27,1.07,compute,eu-central-1,gcp,gke,1
2026-02-27,9.23,compute,eu-central-1,gcp,cloud_run,1
2026-02-27,31.31,storage,eu-west-2,aws,s3,1
2026-02-27,22.08,storage,eu-west-2,aws,efs,1
2026-02-27,15.52,storage,eu-west-2,gcp,cloud_storage,1
2026-02-27,0.73,storage,eu-central-1,aws,s3,1
2026-02-27,21.76,storage,eu-central-1,aws,efs,1
2026-02-27,6.53,storage,eu-central-1,gcp,cloud_storage,1
2026-02-27,15.21,network,eu-west-2,aws,cloudfront,1
2026-02-27,11.59,network,eu-west-2,aws,nat_gateway,1
2026-02-27,7.79,network,eu-west-2,aws,vpc_endpoints,1
2026-02-27,3.22,network,eu-west-2,gcp,cloud_cdn,1
2026-02-27,6.84,network,eu-west-2,gcp,cloud_nat,1
2026-02-27,1.65,network,eu-central-1,aws,cloudfront,1
2026-02-27,6.77,network,eu-central-1,aws,nat_gateway,1
2026-02-27,6.15,network,eu-central-1,aws,vpc_endpoints,1
2026-02-27,2.72,network,eu-central-1,gcp,cloud_cdn,1
2026-02-27,1.51,network,eu-central-1,gcp,cloud_nat,1
2026-02-28,35.06,compute,eu-west-2,aws,ec2,0
2026-02-28,5.85,compute,eu-west-2,aws,eks,0
2026-02-28,35.58,compute,eu-west-2,aws,lambda,0
2026-02-28,13.94,compute,eu-west-2,gcp,compute_engine,0
2026-02-28,4.96,compute,eu-west-2,gcp,gke,0
2026-02-28,3.13,compute,eu-west-2,gcp,cloud_run,0
2026-02-28,14.32,compute,eu-central-1,aws,ec2,0
2026-02-28,13.23,compute,eu-central-1,aws,eks,0
2026-02-28,4.89,compute,eu-central-1,aws,lambda,0
2026-02-28,1.89,compute,eu-central-1,gcp,compute_engine,0
2026-02-28,4.01,compute,eu-central-1,gcp,gke,0
2026-02-28,3.45,compute,eu-central-1,gcp,cloud_run,0
2026-02-28,20.72,storage,eu-west-2,aws,s3,0
2026-02-28,6.09,storage,eu-west-2,aws,efs,0
2026-02-28,7.72,storage,eu-west-2,gcp,cloud_storage,0
2026-02-28,0.58,storage,eu-central-1,aws,s3,0
2026-02-28,10.79,storage,eu-central-1,aws,efs,0
2026-02-28,3.28,storage,eu-central-1,gcp,cloud_storage,0
2026-02-28,5.12,network,eu-west-2,aws,cloudfront,0
2026-02-28,4.45,network,eu-west-2,aws,nat_gateway,0
2026-02-28,7.56,network,eu-west-2,aws,vpc_endpoints,0
2026-02-28,1.75,network,eu-west-2,gcp,cloud_cdn,0
2026-02-28,3.18,network,eu-west-2,gcp,cloud_nat,0
2026-02-28,3.05,network,eu-central-1,aws,cloudfront,0
2026-02-28,0.4,network,eu-central-1,aws,nat_gateway,0
2026-02-28,3.82,network,eu-central-1,aws,vpc_endpoints,0
2026-02-28,0.99,network,eu-central-1,gcp,cloud_cdn,0
2026-02-28,1.11,network,eu-central-1,gcp,cloud_nat,0
2026-03-01,24.92,compute,eu-west-2,aws,ec2,0
2026-03-01,19.52,compute,eu-west-2,aws,eks,0
2026-03-01,27.89,compute,eu-west-2,aws,lambda,0
2026-03-01,10.02,compute,eu-west-2,gcp,compute_engine,0
2026-03-01,8.6,compute,eu-west-2,gcp,gke,0
2026-03-01,5.09,compute,eu-west-2,gcp,cloud_run,0
2026-03-01,6.83,compute,eu-central-1,aws,ec2,0
2026-03-01,23.05,compute,eu-central-1,aws,eks,0
2026-03-01,2.52,compute,eu-central-1,aws,lambda,0
2026-03-01,1.51,compute,eu-central-1,gcp,compute_engine,0
2026-03-01,5.52,compute,eu-central-1,gcp,gke,0
2026-03-01,3.59,compute,eu-central-1,gcp,cloud_run,0
2026-03-01,1.57,storage,eu-west-2,aws,s3,0
2026-03-01,23.8,storage,eu-west-2,aws,efs,0
2026-03-01,8.32,storage,eu-west-2,gcp,cloud_storage,0
2026-03-01,6.32,storage,eu-central-1,aws,s3,0
2026-03-01,5.05,storage,eu-central-1,aws,efs,0
2026-03-01,3.72,storage,eu-central-1,gcp,cloud_storage,0
2026-03-01,3.07,network,eu-west-2,aws,cloudfront,0
2026-03-01,3.85,network,eu-west-2,aws,nat_gateway,0
2026-03-01,10.47,network,eu-west-2,aws,vpc_endpoints,0
2026-03-01,2.31,network,eu-west-2,gcp,cloud_cdn,0
2026-03-01,3.39,network,eu-west-2,gcp,cloud_nat,0
2026-03-01,4.23,network,eu-central-1,aws,cloudfront,0
2026-03-01,2.7,network,eu-central-1,aws,nat_gateway,0
2026-03-01,0.86,network,eu-central-1,aws,vpc_endpoints,0
2026-03-01,0.86,network,eu-central-1,gcp,cloud_cdn,0
2026-03-01,1.7,network,eu-central-1,gcp,cloud_nat,0
2026-03-02,52.61,compute,eu-west-2,aws,ec2,0
2026-03-02,13.09,compute,eu-west-2,aws,eks,0
2026-03-02,14.46,compute,eu-west-2,aws,lambda,0
2026-03-02,8.92,compute,eu-west-2,gcp,compute_engine,0
2026-03-02,5.99,compute,eu-west-2,gcp,gke,0
2026-03-02,7.53,compute,eu-west-2,gcp,cloud_run,0
2026-03-02,6.71,compute,eu-central-1,aws,ec2,0
2026-03-02,20.71,compute,eu-central-1,aws,eks,0
2026-03-02,6.31,compute,eu-central-1,aws,lambda,0
2026-03-02,2.48,compute,eu-central-1,gcp,compute_engine,0
2026-03-02,3.92,compute,eu-central-1,gcp,gke,0
2026-03-02,3.04,compute,eu-central-1,gcp,cloud_run,0
2026-03-02,11.64,storage,eu-west-2,aws,s3,0
2026-03-02,19.92,storage,eu-west-2,aws,efs,0
2026-03-02,8.83,storage,eu-west-2,gcp,cloud_storage,0
2026-03-02,7.41,storage,eu-central-1,aws,s3,0
2026-03-02,5.86,storage,eu-central-1,aws,efs,0
2026-03-02,3.72,storage,eu-central-1,gcp,cloud_storage,0
2026-03-02,12.37,network,eu-west-2,aws,cloudfront,0
2026-03-02,2.91,network,eu-west-2,aws,nat_gateway,0
2026-03-02,1.19,network,eu-west-2,aws,vpc_endpoints,0
2026-03-02,1.95,network,eu-west-2,gcp,cloud_cdn,0
2026-03-02,2.66,network,eu-west-2,gcp,cloud_nat,0
2026-03-02,1.73,network,eu-central-1,aws,cloudfront,0
2026-03-02,2.88,network,eu-central-1,aws,nat_gateway,0
2026-03-02,2.32,network,eu-central-1,aws,vpc_endpoints,0
2026-03-02,1.35,network,eu-central-1,gcp,cloud_cdn,0
2026-03-02,0.59,network,eu-central-1,gcp,cloud_nat,0
2026-03-03,53.3,compute,eu-west-2,aws,ec2,0
2026-03-03,19.87,compute,eu-west-2,aws,eks,0
2026-03-03,11.08,compute,eu-west-2,aws,lambda,0
2026-03-03,4.57,compute,eu-west-2,gcp,compute_engine,0
2026-03-03,3.82,compute,eu-west-2,gcp,gke,0
2026-03-03,10.75,compute,eu-west-2,gcp,cloud_run,0
2026-03-03,8.0,compute,eu-central-1,aws,ec2,0
2026-03-03,11.71,compute,eu-central-1,aws,eks,0
2026-03-03,15.75,compute,eu-central-1,aws,lambda,0
2026-03-03,3.41,compute,eu-central-1,gcp,compute_engine,0
2026-03-03,1.35,compute,eu-central-1,gcp,gke,0
2026-03-03,3.29,compute,eu-central-1,gcp,cloud_run,0
2026-03-03,14.17,storage,eu-west-2,aws,s3,0
2026-03-03,14.89,storage,eu-west-2,aws,efs,0
2026-03-03,6.6,storage,eu-west-2,gcp,cloud_storage,0
2026-03-03,4.56,storage,eu-central-1,aws,s3,0
2026-03-03,7.67,storage,eu-central-1,aws,efs,0
2026-03-03,2.78,storage,eu-central-1,gcp,cloud_storage,0
2026-03-03,2.72,network,eu-west-2,aws,cloudfront,0
2026-03-03,9.19,network,eu-west-2,aws,nat_gateway,0
2026-03-03,11.44,network,eu-west-2,aws,vpc_endpoints,0
2026-03-03,3.5,network,eu-west-2,gcp,cloud_cdn,0
2026-03-03,1.81,network,eu-west-2,gcp,cloud_nat,0
2026-03-03,0.57,network,eu-central-1,aws,cloudfront,0
2026-03-03,4.47,network,eu-central-1,aws,nat_gateway,0
2026-03-03,4.79,network,eu-central-1,aws,vpc_endpoints,0
2026-03-03,1.22,network,eu-central-1,gcp,cloud_cdn,0
2026-03-03,1.01,network,eu-central-1,gcp,cloud_nat,0
2026-03-04,26.22,compute,eu-west-2,aws,ec2,0
2026-03-04,15.88,compute,eu-west-2,aws,eks,0
2026-03-04,29.85,compute,eu-west-2,aws,lambda,0
2026-03-04,9.77,compute,eu-west-2,gcp,compute_engine,0
2026-03-04,9.85,compute,eu-west-2,gcp,gke,0
2026-03-04,1.68,compute,eu-west-2,gcp,cloud_run,0
2026-03-04,4.39,compute,eu-central-1,aws,ec2,0
2026-03-04,16.23,compute,eu-central-1,aws,eks,0
2026-03-04,13.57,compute,eu-central-1,aws,lambda,0
2026-03-04,4.43,compute,eu-central-1,gcp,compute_engine,0
2026-03-04,1.54,compute,eu-central-1,gcp,gke,0
2026-03-04,4.15,compute,eu-central-1,gcp,cloud_run,0
2026-03-04,18.66,storage,eu-west-2,aws,s3,0
2026-03-04,5.33,storage,eu-west-2,aws,efs,0
2026-03-04,7.11,storage,eu-west-2,gcp,cloud_storage,0
2026-03-04,9.3,storage,eu-central-1,aws,s3,0
2026-03-04,2.1,storage,eu-central-1,aws,efs,0
2026-03-04,3.38,storage,eu-central-1,gcp,cloud_storage,0
2026-03-04,8.4,network,eu-west-2,aws,cloudfront,0
2026-03-04,7.19,network,eu-west-2,aws,nat_gateway,0
2026-03-04,4.15,network,eu-west-2,aws,vpc_endpoints,0
2026-03-04,3.37,network,eu-west-2,gcp,cloud_cdn,0
2026-03-04,2.47,network,eu-west-2,gcp,cloud_nat,0
2026-03-04,3.42,network,eu-central-1,aws,cloudfront,0
2026-03-04,3.38,network,eu-central-1,aws,nat_gateway,0
2026-03-04,2.57,network,eu-central-1,aws,vpc_endpoints,0
2026-03-04,1.71,network,eu-central-1,gcp,cloud_cdn,0
2026-03-04,1.06,network,eu-central-1,gcp,cloud_nat,0
2026-03-05,28.75,compute,eu-west-2,aws,ec2,0
2026-03-05,6.37,compute,eu-west-2,aws,eks,0
2026-03-05,43.62,compute,eu-west-2,aws,lambda,0
2026-03-05,0.18,compute,eu-west-2,gcp,compute_engine,0
2026-03-05,14.7,compute,eu-west-2,gcp,gke,0
2026-03-05,9.82,compute,eu-west-2,gcp,cloud_run,0
2026-03-05,9.62,compute,eu-central-1,aws,ec2,0
2026-03-05,11.19,compute,eu-central-1,aws,eks,0
2026-03-05,10.14,compute,eu-central-1,aws,lambda,0
2026-03-05,3.08,compute,eu-central-1,gcp,compute_engine,0
2026-03-05,2.68,compute,eu-central-1,gcp,gke,0
2026-03-05,3.95,compute,eu-central-1,gcp,cloud_run,0
2026-03-05,24.77,storage,eu-west-2,aws,s3,0
2026-03-05,3.75,storage,eu-west-2,aws,efs,0
2026-03-05,8.94,storage,eu-west-2,gcp,cloud_storage,0
2026-03-05,3.48,storage,eu-central-1,aws,s3,0
2026-03-05,7.73,storage,eu-central-1,aws,efs,0
2026-03-05,3.52,storage,eu-central-1,gcp,cloud_storage,0
2026-03-05,8.91,network,eu-west-2,aws,cloudfront,0
2026-03-05,1.21,network,eu-west-2,aws,nat_gateway,0
2026-03-05,7.79,network,eu-west-2,aws,vpc_endpoints,0
2026-03-05,2.03,network,eu-west-2,gcp,cloud_cdn,0
2026-03-05,3.59,network,eu-west-2,gcp,cloud_nat,0
2026-03-05,0.75,network,eu-central-1,aws,cloudfront,0
2026-03-05,2.74,network,eu-central-1,aws,nat_gateway,0
2026-03-05,3.55,network,eu-central-1,aws,vpc_endpoints,0
2026-03-05,0.42,network,eu-central-1,gcp,cloud_cdn,0
2026-03-05,1.79,network,eu-central-1,gcp,cloud_nat,0
2026-03-06,18.9,compute,eu-west-2,aws,ec2,0
2026-03-06,40.44,compute,eu-west-2,aws,eks,0
2026-03-06,12.43,compute,eu-west-2,aws,lambda,0
2026-03-06,11.64,compute,eu-west-2,gcp,compute_engine,0
2026-03-06,1.78,compute,eu-west-2,gcp,gke,0
2026-03-06,7.65,compute,eu-west-2,gcp,cloud_run,0
2026-03-06,17.67,compute,eu-central-1,aws,ec2,0
2026-03-06,10.44,compute,eu-central-1,aws,eks,0
2026-03-06,5.39,compute,eu-central-1,aws,lambda,0
2026-03-06,4.41,compute,eu-central-1,gcp,compute_engine,0
2026-03-06,1.57,compute,eu-central-1,gcp,gke,0
2026-03-06,3.85,compute,eu-central-1,gcp,cloud_run,0
2026-03-06,21.71,storage,eu-west-2,aws,s3,0
2026-03-06,7.01,storage,eu-west-2,aws,efs,0
2026-03-06,8.43,storage,eu-west-2,gcp,cloud_storage,0
2026-03-06,7.31,storage,eu-central-1,aws,s3,0
2026-03-06,6.1,storage,eu-central-1,aws,efs,0
2026-03-06,3.93,storage,eu-central-1,gcp,cloud_storage,0
2026-03-06,10.29,network,eu-west-2,aws,cloudfront,0
2026-03-06,4.1,network,eu-west-2,aws,nat_gateway,0
2026-03-06,2.01,network,eu-west-2,aws,vpc_endpoints,0
2026-03-06,3.27,network,eu-west-2,gcp,cloud_cdn,0
2026-03-06,1.54,network,eu-west-2,gcp,cloud_nat,0
2026-03-06,2.45,network,eu-central-1,aws,cloudfront,0
2026-03-06,3.97,network,eu-central-1,aws,nat_gateway,0
2026-03-06,1.24,network,eu-central-1,aws,vpc_endpoints,0
2026-03-06,0.87,network,eu-central-1,gcp,cloud_cdn,0
2026-03-06,1.37,network,eu-central-1,gcp,cloud_nat,0
2026-03-07,25.92,compute,eu-west-2,aws,ec2,0
2026-03-07,14.78,compute,eu-west-2,aws,eks,0
2026-03-07,32.05,compute,eu-west-2,aws,lambda,0
2026-03-07,5.97,compute,eu-west-2,gcp,compute_engine,0
2026-03-07,3.94,compute,eu-west-2,gcp,gke,0
2026-03-07,8.73,compute,eu-west-2,gcp,cloud_run,0
2026-03-07,6.95,compute,eu-central-1,aws,ec2,0
2026-03-07,18.15,compute,eu-central-1,aws,eks,0
2026-03-07,6.32,compute,eu-central-1,aws,lambda,0
2026-03-07,4.0,compute,eu-central-1,gcp,compute_engine,0
2026-03-07,3.13,compute,eu-central-1,gcp,gke,0
2026-03-07,0.93,compute,eu-central-1,gcp,cloud_run,0
2026-03-07,8.7,storage,eu-west-2,aws,s3,0
2026-03-07,17.56,storage,eu-west-2,aws,efs,0
2026-03-07,6.73,storage,eu-west-2,gcp,cloud_storage,0
2026-03-07,7.16,storage,eu-central-1,aws,s3,0
2026-03-07,4.18,storage,eu-central-1,aws,efs,0
2026-03-07,2.91,storage,eu-central-1,gcp,cloud_storage,0
2026-03-07,1.53,network,eu-west-2,aws,cloudfront,0
2026-03-07,0.41,network,eu-west-2,aws,nat_gateway,0
2026-03-07,15.69,network,eu-west-2,aws,vpc_endpoints,0
2026-03-07,1.97,network,eu-west-2,gcp,cloud_cdn,0
2026-03-07,2.55,network,eu-west-2,gcp,cloud_nat,0
2026-03-07,3.37,network,eu-central-1,aws,cloudfront,0
2026-03-07,2.56,network,eu-central-1,aws,nat_gateway,0
2026-03-07,1.68,network,eu-central-1,aws,vpc_endpoints,0
2026-03-07,0.8,network,eu-central-1,gcp,cloud_cdn,0
2026-03-07,1.15,network,eu-central-1,gcp,cloud_nat,0
2026-03-08,12.31,compute,eu-west-2,aws,ec2,0
2026-03-08,25.62,compute,eu-west-2,aws,eks,0
2026-03-08,31.63,compute,eu-west-2,aws,lambda,0
2026-03-08,3.02,compute,eu-west-2,gcp,compute_engine,0
2026-03-08,3.64,compute,eu-west-2,gcp,gke,0
2026-03-08,10.28,compute,eu-west-2,gcp,cloud_run,0
2026-03-08,15.6,compute,eu-central-1,aws,ec2,0
2026-03-08,1.46,compute,eu-central-1,aws,eks,0
2026-03-08,15.73,compute,eu-central-1,aws,lambda,0
2026-03-08,2.52,compute,eu-central-1,gcp,compute_engine,0
2026-03-08,2.98,compute,eu-central-1,gcp,gke,0
2026-03-08,2.49,compute,eu-central-1,gcp,cloud_run,0
2026-03-08,26.03,storage,eu-west-2,aws,s3,0
2026-03-08,3.74,storage,eu-west-2,aws,efs,0
2026-03-08,7.25,storage,eu-west-2,gcp,cloud_storage,0
2026-03-08,1.93,storage,eu-central-1,aws,s3,0
2026-03-08,12.1,storage,eu-central-1,aws,efs,0
2026-03-08,3.42,storage,eu-central-1,gcp,cloud_storage,0
2026-03-08,3.56,network,eu-west-2,aws,cloudfront,0
2026-03-08,4.54,network,eu-west-2,aws,nat_gateway,0
2026-03-08,5.82,network,eu-west-2,aws,vpc_endpoints,0
2026-03-08,1.12,network,eu-west-2,gcp,cloud_cdn,0
2026-03-08,2.27,network,eu-west-2,gcp,cloud_nat,0
2026-03-08,2.16,network,eu-central-1,aws,cloudfront,0
2026-03-08,1.64,network,eu-central-1,aws,nat_gateway,0
2026-03-08,2.76,network,eu-central-1,aws,vpc_endpoints,0
2026-03-08,1.25,network,eu-central-1,gcp,cloud_cdn,0
2026-03-08,0.35,network,eu-central-1,gcp,cloud_nat,0
2026-03-09,44.47,compute,eu-west-2,aws,ec2,0
2026-03-09,4.96,compute,eu-west-2,aws,eks,0
2026-03-09,31.34,compute,eu-west-2,aws,lambda,0
2026-03-09,0.26,compute,eu-west-2,gcp,compute_engine,0
2026-03-09,7.97,compute,eu-west-2,gcp,gke,0
2026-03-09,13.03,compute,eu-west-2,gcp,cloud_run,0
2026-03-09,2.49,compute,eu-central-1,aws,ec2,0
2026-03-09,18.25,compute,eu-central-1,aws,eks,0
2026-03-09,14.5,compute,eu-central-1,aws,lambda,0
2026-03-09,3.25,compute,eu-central-1,gcp,compute_engine,0
2026-03-09,3.86,compute,eu-central-1,gcp,gke,0
2026-03-09,2.16,compute,eu-central-1,gcp,cloud_run,0
2026-03-09,14.29,storage,eu-west-2,aws,s3,0
2026-03-09,15.69,storage,eu-west-2,aws,efs,0
2026-03-09,7.9,storage,eu-west-2,gcp,cloud_storage,0
2026-03-09,3.82,storage,eu-central-1,aws,s3,0
2026-03-09,9.26,storage,eu-central-1,aws,efs,0
2026-03-09,3.45,storage,eu-central-1,gcp,cloud_storage,0
2026-03-09,13.33,network,eu-west-2,aws,cloudfront,0
2026-03-09,0.07,network,eu-west-2,aws,nat_gateway,0
2026-03-09,5.21,network,eu-west-2,aws,vpc_endpoints,0
2026-03-09,2.06,network,eu-west-2,gcp,cloud_cdn,0
2026-03-09,2.85,network,eu-west-2,gcp,cloud_nat,0
2026-03-09,0.32,network,eu-central-1,aws,cloudfront,0
2026-03-09,3.65,network,eu-central-1,aws,nat_gateway,0
2026-03-09,4.16,network,eu-central-1,aws,vpc_endpoints,0
2026-03-09,1.26,network,eu-central-1,gcp,cloud_cdn,0
2026-03-09,0.88,network,eu-central-1,gcp,cloud_nat,0
2026-03-10,13.24,compute,eu-west-2,aws,ec2,0
2026-03-10,32.4,compute,eu-west-2,aws,eks,0
2026-03-10,29.96,compute,eu-west-2,aws,lambda,0
2026-03-10,1.33,compute,eu-west-2,gcp,compute_engine,0
2026-03-10,9.91,compute,eu-west-2,gcp,gke,0
2026-03-10,7.72,compute,eu-west-2,gcp,cloud_run,0
2026-03-10,5.47,compute,eu-central-1,aws,ec2,0
2026-03-10,14.05,compute,eu-central-1,aws,eks,0
2026-03-10,12.46,compute,eu-central-1,aws,lambda,0
